Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
08/19/2025 10:11:26,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:26,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:26,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:26,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:26,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:26,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:26,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:26,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:26,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:26,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:26,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:26,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:26,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:26,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:27,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:27,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:27,System.Runtime,GC Heap Size (MB),Metric,33.104624
08/19/2025 10:11:27,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:27,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:27,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:27,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:27,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:27,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:27,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:27,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:27,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:11:27,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:27,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:27,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:27,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:27,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:27,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:27,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:27,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:27,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:27,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:27,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:27,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:27,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:27,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:27,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:28,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:28,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:28,System.Runtime,GC Heap Size (MB),Metric,33.104624
08/19/2025 10:11:28,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:28,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:28,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:28,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:28,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:28,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:28,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:28,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,2
08/19/2025 10:11:28,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
08/19/2025 10:11:28,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:28,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:28,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:28,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:28,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:28,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:28,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:28,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:28,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:28,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:28,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:28,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:28,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:28,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:28,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:29,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:29,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:29,System.Runtime,GC Heap Size (MB),Metric,33.112848
08/19/2025 10:11:29,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:29,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:29,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:29,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:29,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:29,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:29,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:29,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:29,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:11:29,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:29,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:29,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:29,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:29,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:29,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:29,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:29,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:29,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:29,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:29,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:29,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:29,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:29,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:29,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:30,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:30,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:30,System.Runtime,GC Heap Size (MB),Metric,33.129248
08/19/2025 10:11:30,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:30,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:30,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:30,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:30,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:30,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:30,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:30,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:30,System.Runtime,Allocation Rate (B / 1 sec),Rate,16376
08/19/2025 10:11:30,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:30,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:30,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:30,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:30,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:30,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:30,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:30,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:30,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:30,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:30,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:30,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:30,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:30,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:30,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:31,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:31,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:31,System.Runtime,GC Heap Size (MB),Metric,33.129248
08/19/2025 10:11:31,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:31,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:31,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:31,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:31,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:31,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:31,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:31,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:31,System.Runtime,Allocation Rate (B / 1 sec),Rate,8184
08/19/2025 10:11:31,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:31,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:31,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:31,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:31,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:31,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:31,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:31,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:31,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:31,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:31,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:31,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:31,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:31,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:31,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:32,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:32,System.Runtime,GC Heap Size (MB),Metric,33.137432
08/19/2025 10:11:32,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:32,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:32,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:32,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:32,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:32,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:32,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:32,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:32,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:32,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:32,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:32,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:32,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:32,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:32,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:32,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:32,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:33,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:33,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:33,System.Runtime,GC Heap Size (MB),Metric,33.145656
08/19/2025 10:11:33,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:33,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:33,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:33,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:33,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:33,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:33,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:33,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:33,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:11:33,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:33,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:33,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:33,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:33,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:33,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:33,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:33,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:33,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:33,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:33,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:33,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:33,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:33,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:33,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:34,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:34,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:34,System.Runtime,GC Heap Size (MB),Metric,33.145656
08/19/2025 10:11:34,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:34,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:34,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:34,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:34,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:34,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:34,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:34,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:34,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:11:34,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:34,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:34,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:34,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:34,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:34,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:34,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:34,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:34,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:34,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:34,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:34,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:34,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:34,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:34,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:35,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:35,System.Runtime,GC Heap Size (MB),Metric,33.15388
08/19/2025 10:11:35,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:35,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:35,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:35,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:35,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:35,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:35,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:35,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:35,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:35,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:35,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:35,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:35,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:35,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:35,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:35,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:35,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:36,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:36,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:36,System.Runtime,GC Heap Size (MB),Metric,33.162104
08/19/2025 10:11:36,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:36,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:36,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:36,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:36,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:36,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:36,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:36,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:36,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:11:36,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:36,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:36,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:36,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:36,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:36,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:36,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:36,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:36,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:36,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:36,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:36,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:36,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:36,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:36,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:37,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:37,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:37,System.Runtime,GC Heap Size (MB),Metric,33.170328
08/19/2025 10:11:37,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:37,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:37,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:37,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:37,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:37,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:37,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:37,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:11:37,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:11:37,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:37,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:37,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:37,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:37,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:37,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:37,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:37,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:37,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:37,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:37,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:37,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:37,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:37,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:37,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:38,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:38,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:11:38,System.Runtime,GC Heap Size (MB),Metric,33.178488
08/19/2025 10:11:38,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:38,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:38,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:11:38,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:11:38,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:11:38,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:11:38,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:11:38,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,2
08/19/2025 10:11:38,System.Runtime,Allocation Rate (B / 1 sec),Rate,8160
08/19/2025 10:11:38,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:11:38,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:11:38,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:11:38,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:11:38,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:11:38,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:11:38,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:11:38,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:11:38,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:11:38,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:11:38,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:11:38,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:11:38,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:11:38,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:11:38,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:11:39,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:11:39,System.Runtime,Working Set (MB),Metric,137.678848
